,CustomerID,InvoiceDate,recency,Frequency,Monetary,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,RFM_Segment,customer_segment
2505,15752.0,2011-10-31 11:37:00,39,411,2637.38,55.99,97.03,97.03,9.09,High Value,Champions
2506,15753.0,2011-02-08 12:41:00,304,1,79.2,5.81,0.84,0.84,0.16,Low Value,Lost
2507,15754.0,2011-10-19 14:40:00,50,28,458.57,50.44,38.35,38.35,4.02,Mid Value,At Risk Customers
2508,15755.0,2011-11-29 14:57:00,9,141,2364.25,85.12,83.33,83.33,8.36,High Value,Potential Loyalists
2509,15756.0,2011-10-09 13:30:00,60,192,532.96,44.95,88.78,88.78,8.22,High Value,Potential Loyalists
2510,15757.0,2011-10-05 12:14:00,65,45,714.42,42.5,52.65,52.65,5.11,Mid Value,Can't Lose
2511,15758.0,2011-11-15 10:48:00,24,9,205.25,67.53,12.61,12.61,2.08,Low Value,At Risk Customers
2512,15759.0,2011-05-05 15:13:00,217,7,253.04,15.2,9.38,9.38,1.03,Low Value,Lost
2513,15762.0,2011-10-05 16:15:00,64,37,583.75,43.08,46.88,46.88,4.63,Mid Value,At Risk Customers
2514,15763.0,2011-11-08 09:44:00,31,61,1086.92,61.18,61.51,61.51,6.15,Mid Value,Can't Lose
2515,15764.0,2011-09-12 17:58:00,87,180,3279.97,34.38,87.92,87.92,7.99,High Value,Potential Loyalists
2516,15766.0,2011-10-06 17:03:00,63,11,315.06,43.9,16.1,16.1,2.03,Low Value,At Risk Customers
2517,15768.0,2011-08-16 10:48:00,115,27,621.83,29.06,37.09,37.09,3.59,Mid Value,At Risk Customers
2518,15769.0,2011-12-02 13:52:00,6,130,56252.72,89.79,81.68,81.68,8.29,High Value,Potential Loyalists
2519,15773.0,2011-12-04 12:48:00,5,10,635.68,90.53,14.35,14.35,2.58,Low Value,At Risk Customers
2520,15774.0,2011-10-02 12:04:00,68,25,270.8,41.49,34.87,34.87,3.59,Mid Value,At Risk Customers
2521,15775.0,2011-04-08 12:56:00,244,7,104.9,12.32,9.38,9.38,0.98,Low Value,Lost
2522,15776.0,2011-07-29 13:46:00,132,18,241.62,26.61,26.16,26.16,2.62,Low Value,At Risk Customers
2523,15777.0,2011-04-12 16:43:00,240,21,1047.11,12.73,30.35,30.35,2.77,Low Value,At Risk Customers
2524,15780.0,2011-06-09 12:01:00,183,29,475.28,19.72,39.8,39.8,3.68,Mid Value,At Risk Customers
2525,15781.0,2011-11-14 14:57:00,24,20,345.46,67.53,28.97,28.97,3.48,Mid Value,At Risk Customers
2526,15782.0,2011-11-30 10:49:00,9,43,2614.74,85.12,51.43,51.43,5.65,Mid Value,Can't Lose
2527,15783.0,2011-11-29 09:50:00,10,14,246.3,83.4,20.65,20.65,3.01,Low Value,At Risk Customers
2528,15785.0,2011-11-07 11:33:00,32,83,2328.97,60.27,69.87,69.87,6.84,High Value,Can't Lose
2529,15786.0,2011-10-24 14:13:00,45,267,4932.2,52.63,93.19,93.19,8.71,High Value,Potential Loyalists
2530,15787.0,2011-11-13 14:55:00,25,206,948.05,66.42,89.87,89.87,8.64,High Value,Potential Loyalists
2531,15789.0,2010-12-16 14:35:00,357,25,351.3,2.41,34.87,34.87,3.0,Low Value,At Risk Customers
2532,15790.0,2011-11-29 14:53:00,9,35,220.85,85.12,45.54,45.54,5.15,Mid Value,Can't Lose
2533,15791.0,2011-10-27 10:14:00,43,75,1612.69,53.95,67.24,67.24,6.52,Mid Value,Can't Lose
2534,15793.0,2011-11-25 09:31:00,14,12,965.61,79.8,17.72,17.72,2.7,Low Value,At Risk Customers
2535,15795.0,2011-07-13 10:43:00,149,42,610.01,24.32,50.67,50.67,4.67,Mid Value,At Risk Customers
2536,15796.0,2011-12-08 19:55:00,0,133,2711.56,100.0,82.08,82.08,8.48,High Value,Potential Loyalists
2537,15797.0,2011-08-18 17:04:00,112,8,2207.4,29.63,10.96,10.96,1.38,Low Value,Lost
2538,15799.0,2011-09-25 12:46:00,75,98,884.14,38.16,74.38,74.38,6.89,High Value,Can't Lose
2539,15800.0,2011-08-24 14:23:00,106,119,699.08,30.71,79.66,79.66,7.23,High Value,Potential Loyalists
2540,15801.0,2011-10-24 13:52:00,45,64,1063.95,52.63,63.08,63.08,6.15,Mid Value,Can't Lose
2541,15802.0,2011-07-20 11:38:00,142,1,451.42,25.17,0.84,0.84,0.45,Low Value,Lost
2542,15803.0,2011-10-19 14:56:00,50,8,415.82,50.44,10.96,10.96,1.69,Low Value,Lost
2543,15804.0,2011-12-09 12:31:00,0,263,4206.39,100.0,93.06,93.06,9.41,High Value,Champions
2544,15805.0,2011-11-16 16:32:00,22,301,5528.48,69.95,94.51,94.51,9.08,High Value,Champions
2545,15806.0,2011-10-24 14:35:00,45,31,784.58,52.63,42.12,42.12,4.37,Mid Value,At Risk Customers
2546,15807.0,2011-10-20 14:10:00,49,48,903.9,51.19,54.82,54.82,5.43,Mid Value,Can't Lose
2547,15808.0,2011-02-06 14:33:00,305,208,3734.97,5.72,90.07,90.07,7.74,High Value,Potential Loyalists
2548,15809.0,2011-11-03 16:40:00,35,35,515.77,58.64,45.54,45.54,4.75,Mid Value,At Risk Customers
2549,15810.0,2011-09-22 09:38:00,78,89,1391.98,36.99,71.94,71.94,6.67,High Value,Can't Lose
2550,15811.0,2011-11-17 15:31:00,21,133,2218.62,71.37,82.08,82.08,8.05,High Value,Potential Loyalists
2551,15812.0,2011-08-24 14:19:00,106,41,1801.14,30.71,49.88,49.88,4.7,Mid Value,At Risk Customers
2552,15813.0,2011-05-16 08:13:00,207,40,1303.91,16.52,49.18,49.18,4.43,Mid Value,At Risk Customers
2553,15814.0,2011-11-23 08:17:00,16,72,1945.33,76.96,66.22,66.22,6.78,High Value,Can't Lose
2554,15815.0,2011-10-07 12:42:00,63,49,2100.6,43.9,55.3,55.3,5.36,Mid Value,Can't Lose
2555,15819.0,2011-10-21 14:50:00,48,123,1905.45,51.68,80.27,80.27,7.6,High Value,Potential Loyalists
2556,15820.0,2011-01-24 12:00:00,319,17,206.98,4.19,24.93,24.93,2.18,Low Value,At Risk Customers
2557,15821.0,2011-10-26 15:48:00,43,62,570.96,53.95,61.97,61.97,6.08,Mid Value,Can't Lose
2558,15822.0,2011-12-06 14:50:00,2,33,885.47,95.88,43.79,43.79,5.16,Mid Value,Can't Lose
2559,15823.0,2010-12-02 15:08:00,371,1,15.0,0.77,0.84,0.84,0.08,Low Value,Lost
2560,15825.0,2011-06-20 13:27:00,171,20,532.94,21.34,28.97,28.97,2.78,Low Value,At Risk Customers
2561,15826.0,2011-10-14 16:05:00,55,68,1654.31,47.93,64.54,64.54,6.21,Mid Value,Can't Lose
2562,15827.0,2011-09-27 15:35:00,72,115,1836.09,39.61,78.72,78.72,7.29,High Value,Potential Loyalists
2563,15829.0,2011-09-01 16:45:00,98,51,636.14,31.98,56.27,56.27,5.26,Mid Value,Can't Lose
2564,15830.0,2011-11-02 10:40:00,37,39,576.0,57.31,48.43,48.43,4.98,Mid Value,At Risk Customers
2565,15831.0,2011-10-12 13:14:00,57,68,801.76,46.89,64.54,64.54,6.19,Mid Value,Can't Lose
2566,15832.0,2011-03-30 15:29:00,253,54,836.79,11.24,58.11,58.11,5.11,Mid Value,Can't Lose
2567,15834.0,2011-09-30 14:41:00,69,273,2233.75,41.33,93.54,93.54,8.57,High Value,Potential Loyalists
2568,15835.0,2011-10-26 15:47:00,43,50,954.09,53.95,55.77,55.77,5.55,Mid Value,Can't Lose
2569,15836.0,2011-10-20 17:13:00,49,10,137.37,51.19,14.35,14.35,1.99,Low Value,Lost
2570,15837.0,2011-10-06 09:01:00,64,24,391.98,43.08,33.82,33.82,3.52,Mid Value,At Risk Customers
2571,15838.0,2011-11-28 14:00:00,10,167,33643.08,83.4,86.76,86.76,8.63,High Value,Potential Loyalists
2572,15839.0,2011-11-06 13:54:00,32,62,1048.49,60.27,61.97,61.97,6.17,Mid Value,Can't Lose
2573,15840.0,2011-10-12 09:08:00,58,27,355.56,46.33,37.09,37.09,3.85,Mid Value,At Risk Customers
2574,15841.0,2011-09-28 12:15:00,72,47,1224.06,39.61,54.14,54.14,5.2,Mid Value,Can't Lose
2575,15843.0,2011-02-09 10:19:00,303,8,118.95,5.89,10.96,10.96,1.02,Low Value,Lost
2576,15844.0,2011-10-24 15:19:00,45,11,130.74,52.63,16.1,16.1,2.16,Low Value,At Risk Customers
2577,15845.0,2011-11-22 09:42:00,17,138,3711.77,75.54,82.95,82.95,8.18,High Value,Potential Loyalists
2578,15847.0,2011-11-01 14:41:00,37,22,389.27,57.31,31.59,31.59,3.54,Mid Value,At Risk Customers
2579,15850.0,2011-11-20 14:14:00,18,97,238.85,74.12,74.03,74.03,7.4,High Value,Potential Loyalists
2580,15852.0,2011-06-06 11:22:00,186,22,160.71,19.09,31.59,31.59,2.97,Low Value,At Risk Customers
2581,15853.0,2011-10-19 10:38:00,51,30,110.8,49.71,41.05,41.05,4.23,Mid Value,At Risk Customers
2582,15854.0,2011-12-05 13:39:00,3,140,2974.65,93.55,83.18,83.18,8.47,High Value,Potential Loyalists
2583,15855.0,2011-07-26 10:20:00,136,80,712.24,25.93,69.0,69.0,6.25,Mid Value,Can't Lose
2584,15856.0,2011-12-05 17:09:00,3,645,16387.57,93.55,98.92,98.92,9.81,High Value,Champions
2585,15857.0,2011-11-21 12:18:00,18,14,297.0,74.12,20.65,20.65,2.87,Low Value,At Risk Customers
2586,15858.0,2011-11-24 12:48:00,15,191,1438.85,78.42,88.65,88.65,8.71,High Value,Potential Loyalists
2587,15860.0,2011-10-30 11:25:00,40,142,977.21,55.39,83.49,83.49,7.93,High Value,Potential Loyalists
2588,15861.0,2011-11-27 15:59:00,11,546,3165.36,81.91,98.46,98.46,9.6,High Value,Champions
2589,15862.0,2011-12-01 13:28:00,7,147,832.88,88.41,84.29,84.29,8.49,High Value,Potential Loyalists
2590,15863.0,2011-11-14 12:49:00,25,18,68.84,66.42,26.16,26.16,3.22,Low Value,At Risk Customers
2591,15864.0,2011-11-17 13:32:00,21,20,1936.32,71.37,28.97,28.97,3.53,Mid Value,At Risk Customers
2592,15865.0,2011-10-30 12:43:00,40,40,895.13,55.39,49.18,49.18,5.01,Mid Value,Can't Lose
2593,15866.0,2011-08-30 14:09:00,100,45,230.53,31.6,52.65,52.65,4.95,Mid Value,At Risk Customers
2594,15867.0,2011-12-04 13:32:00,4,461,3812.64,91.52,97.74,97.74,9.68,High Value,Champions
2595,15869.0,2011-03-07 17:23:00,276,15,149.64,8.36,22.16,22.16,2.01,Low Value,At Risk Customers
2596,15870.0,2011-11-07 10:58:00,32,76,354.09,60.27,67.57,67.57,6.65,High Value,Can't Lose
2597,15872.0,2011-11-25 11:55:00,14,128,360.93,79.8,81.33,81.33,8.11,High Value,Potential Loyalists
2598,15874.0,2011-10-07 12:31:00,63,120,4405.88,43.9,79.79,79.79,7.44,High Value,Potential Loyalists
2599,15877.0,2011-12-08 11:53:00,1,129,493.28,97.92,81.5,81.5,8.4,High Value,Potential Loyalists
2600,15880.0,2010-12-05 13:00:00,368,105,343.28,1.06,76.46,76.46,6.51,Mid Value,Can't Lose
2601,15881.0,2011-01-31 16:59:00,311,29,501.39,5.01,39.8,39.8,3.46,Mid Value,At Risk Customers
2602,15882.0,2011-05-25 11:35:00,198,23,516.36,17.53,32.73,32.73,3.04,Low Value,At Risk Customers
2603,15883.0,2011-12-07 17:05:00,1,49,396.48,97.92,55.3,55.3,6.17,Mid Value,Can't Lose
2604,15885.0,2011-09-08 10:43:00,92,18,379.35,33.25,26.16,26.16,2.72,Low Value,At Risk Customers
2605,15886.0,2011-10-10 14:25:00,59,12,181.09,45.62,17.72,17.72,2.19,Low Value,At Risk Customers
2606,15888.0,2011-09-20 12:30:00,80,12,168.31,36.29,17.72,17.72,2.05,Low Value,At Risk Customers
2607,15889.0,2011-07-06 11:10:00,156,93,446.87,23.32,73.09,73.09,6.56,High Value,Can't Lose
2608,15891.0,2011-04-27 12:35:00,226,62,524.52,14.29,61.97,61.97,5.48,Mid Value,Can't Lose
2609,15894.0,2011-03-31 13:50:00,252,41,263.55,11.44,49.88,49.88,4.41,Mid Value,At Risk Customers
2610,15895.0,2011-07-13 10:27:00,149,11,179.17,24.32,16.1,16.1,1.73,Low Value,Lost
2611,15897.0,2011-05-29 13:50:00,193,24,222.05,18.2,33.82,33.82,3.15,Low Value,At Risk Customers
2612,15898.0,2011-12-08 15:23:00,0,86,1388.88,100.0,70.91,70.91,7.53,High Value,Potential Loyalists
2613,15899.0,2010-12-06 10:36:00,368,4,56.25,1.06,4.71,4.71,0.42,Low Value,Lost
2614,15900.0,2011-11-16 12:19:00,23,51,351.11,68.68,56.27,56.27,5.81,Mid Value,Can't Lose
2615,15901.0,2011-11-23 12:43:00,16,116,363.88,76.96,78.92,78.92,7.86,High Value,Potential Loyalists
2616,15903.0,2011-11-30 08:08:00,9,74,5126.76,85.12,66.93,66.93,6.97,High Value,Can't Lose
2617,15904.0,2011-12-01 14:50:00,7,30,164.68,88.41,41.05,41.05,4.82,Mid Value,At Risk Customers
2618,15906.0,2011-11-20 12:24:00,19,150,1567.69,73.07,84.62,84.62,8.29,High Value,Potential Loyalists
2619,15907.0,2011-12-06 12:21:00,3,249,967.45,93.55,92.44,92.44,9.26,High Value,Champions
2620,15909.0,2011-06-19 10:38:00,173,7,191.94,20.94,9.38,9.38,1.11,Low Value,Lost
2621,15910.0,2011-12-09 10:51:00,0,267,1232.18,100.0,93.19,93.19,9.42,High Value,Champions
2622,15912.0,2011-06-14 14:29:00,177,19,264.62,20.37,27.52,27.52,2.64,Low Value,At Risk Customers
2623,15916.0,2011-11-23 13:46:00,15,155,1528.09,78.42,85.23,85.23,8.42,High Value,Potential Loyalists
2624,15917.0,2011-04-06 10:40:00,247,12,123.1,11.83,17.72,17.72,1.68,Low Value,Lost
2625,15918.0,2011-06-02 11:42:00,190,40,334.23,18.53,49.18,49.18,4.46,Mid Value,At Risk Customers
2626,15919.0,2011-11-20 11:28:00,19,143,639.89,73.07,83.68,83.68,8.21,High Value,Potential Loyalists
2627,15920.0,2011-07-08 15:31:00,153,60,167.5,23.88,61.0,61.0,5.54,Mid Value,Can't Lose
2628,15921.0,2011-06-20 11:03:00,172,25,336.03,21.15,34.87,34.87,3.28,Low Value,At Risk Customers
2629,15922.0,2010-12-01 13:51:00,372,11,369.5,0.4,16.1,16.1,1.37,Low Value,Lost
2630,15923.0,2010-12-02 12:16:00,372,21,127.08,0.4,30.35,30.35,2.59,Low Value,At Risk Customers
2631,15925.0,2011-05-29 15:35:00,193,12,207.15,18.2,17.72,17.72,1.78,Low Value,Lost
2632,15930.0,2011-10-03 14:52:00,66,21,426.63,42.02,30.35,30.35,3.21,Low Value,At Risk Customers
2633,15932.0,2011-12-05 17:13:00,3,115,2495.87,93.55,78.72,78.72,8.09,High Value,Potential Loyalists
2634,15933.0,2011-11-18 13:14:00,20,74,1107.46,72.43,66.93,66.93,6.78,High Value,Can't Lose
2635,15935.0,2011-04-14 13:27:00,238,12,416.86,13.08,17.72,17.72,1.7,Low Value,Lost
2636,15937.0,2011-10-06 15:48:00,63,7,145.35,43.9,9.38,9.38,1.46,Low Value,Lost
2637,15938.0,2011-08-19 12:56:00,111,18,404.58,29.83,26.16,26.16,2.67,Low Value,At Risk Customers
2638,15939.0,2011-09-11 11:30:00,89,76,6115.01,33.87,67.57,67.57,6.25,Mid Value,Can't Lose
2639,15940.0,2011-02-01 16:18:00,310,1,35.8,5.21,0.84,0.84,0.15,Low Value,Lost
2640,15942.0,2011-07-29 09:01:00,133,14,337.44,26.38,20.65,20.65,2.15,Low Value,At Risk Customers
2641,15944.0,2011-03-08 10:33:00,276,6,325.1,8.36,7.77,7.77,0.79,Low Value,Lost
2642,15945.0,2010-12-09 13:14:00,364,2,181.0,1.71,2.28,2.28,0.22,Low Value,Lost
2643,15947.0,2011-09-18 10:46:00,82,29,1708.24,35.73,39.8,39.8,3.92,Mid Value,At Risk Customers
2644,15948.0,2011-12-01 15:32:00,7,60,955.24,88.41,61.0,61.0,6.51,Mid Value,Can't Lose
2645,15949.0,2011-11-23 09:09:00,16,19,364.72,76.96,27.52,27.52,3.49,Mid Value,At Risk Customers
2646,15950.0,2011-11-08 11:09:00,31,98,1765.51,61.18,74.38,74.38,7.24,High Value,Potential Loyalists
2647,15951.0,2011-12-01 08:34:00,8,41,708.22,86.75,49.88,49.88,5.54,Mid Value,Can't Lose
2648,15952.0,2011-11-06 11:18:00,33,91,806.57,59.61,72.53,72.53,7.06,High Value,Potential Loyalists
2649,15953.0,2011-11-24 15:32:00,14,98,1659.38,79.8,74.38,74.38,7.52,High Value,Potential Loyalists
2650,15955.0,2011-11-15 14:15:00,23,183,4416.26,68.68,88.2,88.2,8.53,High Value,Potential Loyalists
2651,15957.0,2011-11-08 12:14:00,31,42,428.89,61.18,50.67,50.67,5.22,Mid Value,Can't Lose
2652,15958.0,2011-09-26 13:41:00,73,7,104.35,39.1,9.38,9.38,1.38,Low Value,Lost
2653,15963.0,2011-11-20 11:33:00,19,28,470.76,73.07,38.35,38.35,4.36,Mid Value,At Risk Customers
2654,15965.0,2011-11-22 16:44:00,16,122,845.64,76.96,80.09,80.09,7.96,High Value,Potential Loyalists
2655,15967.0,2011-11-16 15:41:00,22,84,418.83,69.95,70.2,70.2,7.02,High Value,Potential Loyalists
2656,15969.0,2011-12-07 11:06:00,2,20,666.1,95.88,28.97,28.97,3.9,Mid Value,At Risk Customers
2657,15970.0,2011-02-09 12:08:00,303,11,314.1,5.89,16.1,16.1,1.46,Low Value,Lost
2658,15971.0,2011-11-22 12:50:00,17,35,4199.85,75.54,45.54,45.54,5.0,Mid Value,Can't Lose
2659,15973.0,2010-12-08 11:42:00,366,4,307.82,1.27,4.71,4.71,0.42,Low Value,Lost
2660,15974.0,2011-10-31 13:13:00,38,176,3442.15,56.7,87.57,87.57,8.29,High Value,Potential Loyalists
2661,15975.0,2011-09-16 13:33:00,83,24,371.01,35.63,33.82,33.82,3.41,Low Value,At Risk Customers
2662,15976.0,2011-06-27 13:00:00,164,98,430.94,22.27,74.38,74.38,6.66,High Value,Can't Lose
2663,15977.0,2011-11-22 13:29:00,16,65,1054.73,76.96,63.42,63.42,6.55,High Value,Can't Lose
2664,15978.0,2011-09-23 15:21:00,76,49,1098.78,37.97,55.3,55.3,5.27,Mid Value,Can't Lose
2665,15980.0,2011-09-12 09:41:00,88,43,2398.86,34.09,51.43,51.43,4.88,Mid Value,At Risk Customers
2666,15981.0,2011-11-15 08:00:00,24,97,3408.48,67.53,74.03,74.03,7.31,High Value,Potential Loyalists
2667,15983.0,2011-11-17 17:34:00,21,113,1475.02,71.37,78.3,78.3,7.73,High Value,Potential Loyalists
2668,15984.0,2011-12-07 12:16:00,2,270,2837.67,95.88,93.36,93.36,9.37,High Value,Champions
2669,15985.0,2011-08-08 16:31:00,122,37,1142.42,28.06,46.88,46.88,4.41,Mid Value,At Risk Customers
2670,15986.0,2011-11-09 15:17:00,29,14,168.12,63.15,20.65,20.65,2.7,Low Value,At Risk Customers
2671,15987.0,2011-11-27 15:38:00,11,140,1451.28,81.91,83.18,83.18,8.3,High Value,Potential Loyalists
2672,15988.0,2011-11-20 13:23:00,18,27,158.03,74.12,37.09,37.09,4.26,Mid Value,At Risk Customers
2673,15990.0,2011-10-26 15:58:00,43,52,792.11,53.95,56.82,56.82,5.64,Mid Value,Can't Lose
2674,15992.0,2011-12-06 11:00:00,3,3,41.99,93.55,3.53,3.53,1.7,Low Value,Lost
2675,15993.0,2011-12-01 10:45:00,8,552,2797.57,86.75,98.53,98.53,9.68,High Value,Champions
2676,15994.0,2011-10-16 12:28:00,54,35,427.07,48.12,45.54,45.54,4.59,Mid Value,At Risk Customers
2677,15996.0,2011-09-12 15:14:00,87,130,1060.68,34.38,81.68,81.68,7.46,High Value,Potential Loyalists
2678,15998.0,2011-11-03 12:45:00,36,506,3089.97,57.91,98.2,98.2,9.22,High Value,Champions
2679,16000.0,2011-12-07 12:17:00,2,9,12393.7,95.88,12.61,12.61,2.51,Low Value,At Risk Customers
2680,16003.0,2011-11-10 09:57:00,29,103,2735.37,63.15,75.92,75.92,7.4,High Value,Potential Loyalists
2681,16005.0,2011-11-27 13:47:00,11,218,615.39,81.91,90.94,90.94,8.96,High Value,Potential Loyalists
2682,16006.0,2011-05-12 13:12:00,210,8,101.4,16.35,10.96,10.96,1.18,Low Value,Lost
2683,16007.0,2011-10-23 11:05:00,47,385,1701.94,51.82,96.65,96.65,8.99,High Value,Potential Loyalists
2684,16008.0,2011-11-16 10:32:00,23,33,478.78,68.68,43.79,43.79,4.75,Mid Value,At Risk Customers
2685,16009.0,2011-11-17 16:51:00,21,90,992.71,71.37,72.24,72.24,7.21,High Value,Potential Loyalists
2686,16010.0,2011-04-08 10:14:00,245,86,407.5,12.19,70.91,70.91,6.21,Mid Value,Can't Lose
2687,16011.0,2011-12-01 16:31:00,7,212,3362.71,88.41,90.39,90.39,9.01,High Value,Champions
2688,16012.0,2011-11-04 13:25:00,34,94,1415.29,59.25,73.32,73.32,7.12,High Value,Potential Loyalists
2689,16013.0,2011-12-06 10:36:00,3,139,37130.6,93.55,83.04,83.04,8.46,High Value,Potential Loyalists
2690,16014.0,2011-11-02 12:04:00,37,145,662.38,57.31,84.06,84.06,8.01,High Value,Potential Loyalists
2691,16015.0,2011-12-06 10:58:00,3,182,705.39,93.55,88.11,88.11,8.89,High Value,Potential Loyalists
2692,16016.0,2011-12-06 14:35:00,2,235,1508.76,95.88,91.77,91.77,9.24,High Value,Champions
2693,16017.0,2011-10-23 12:56:00,46,32,211.88,52.1,43.01,43.01,4.44,Mid Value,At Risk Customers
2694,16018.0,2011-10-31 14:13:00,38,28,408.9,56.7,38.35,38.35,4.11,Mid Value,At Risk Customers
2695,16019.0,2011-10-24 11:51:00,46,160,3786.24,52.1,85.88,85.88,8.08,High Value,Potential Loyalists
2696,16020.0,2011-11-23 11:18:00,16,46,851.01,76.96,53.39,53.39,5.69,Mid Value,Can't Lose
2697,16022.0,2011-03-24 13:16:00,259,76,628.28,10.67,67.57,67.57,5.9,Mid Value,Can't Lose
2698,16023.0,2011-10-24 16:34:00,45,101,719.81,52.63,75.31,75.31,7.19,High Value,Potential Loyalists
2699,16024.0,2011-11-27 13:26:00,11,64,251.24,81.91,63.08,63.08,6.59,High Value,Can't Lose
2700,16025.0,2011-11-10 11:45:00,29,28,439.66,63.15,38.35,38.35,4.21,Mid Value,At Risk Customers
2701,16026.0,2011-10-27 13:53:00,42,32,236.09,54.59,43.01,43.01,4.47,Mid Value,At Risk Customers
2702,16027.0,2011-09-09 10:47:00,91,16,934.62,33.52,23.6,23.6,2.51,Low Value,At Risk Customers
2703,16029.0,2011-11-01 10:27:00,38,242,81024.84,56.7,92.21,92.21,8.69,High Value,Potential Loyalists
2704,16030.0,2011-02-03 11:28:00,309,29,331.24,5.37,39.8,39.8,3.46,Mid Value,At Risk Customers
2705,16031.0,2011-09-08 13:07:00,91,100,548.94,33.52,74.99,74.99,6.88,High Value,Can't Lose
2706,16033.0,2011-12-04 12:44:00,5,1137,8816.4,90.53,99.65,99.65,9.83,High Value,Champions
2707,16034.0,2011-05-27 16:17:00,195,22,437.7,18.04,31.59,31.59,2.96,Low Value,At Risk Customers
2708,16036.0,2011-09-13 14:53:00,86,55,758.92,34.71,58.62,58.62,5.5,Mid Value,Can't Lose
2709,16037.0,2011-03-15 09:13:00,269,39,855.02,9.06,48.43,48.43,4.25,Mid Value,At Risk Customers
2710,16038.0,2011-12-02 12:40:00,7,26,471.78,88.41,36.0,36.0,4.39,Mid Value,At Risk Customers
2711,16040.0,2011-10-05 13:47:00,64,65,1313.55,43.08,63.42,63.42,6.04,Mid Value,Can't Lose
2712,16041.0,2011-11-09 12:25:00,30,6,3166.4,62.14,7.77,7.77,1.59,Low Value,Lost
2713,16042.0,2011-11-17 17:50:00,21,71,1197.27,71.37,65.87,65.87,6.67,High Value,Can't Lose
2714,16043.0,2011-11-02 12:50:00,37,39,773.99,57.31,48.43,48.43,4.98,Mid Value,At Risk Customers
2715,16045.0,2011-08-12 12:41:00,119,83,1340.7,28.48,69.87,69.87,6.37,Mid Value,Can't Lose
2716,16048.0,2010-12-01 15:28:00,372,8,256.44,0.4,10.96,10.96,0.94,Low Value,Lost
2717,16049.0,2011-10-30 13:19:00,39,312,1111.79,55.99,94.91,94.91,8.91,High Value,Potential Loyalists
2718,16050.0,2011-06-19 11:44:00,173,10,137.9,20.94,14.35,14.35,1.53,Low Value,Lost
2719,16052.0,2011-10-16 15:13:00,53,34,362.06,48.46,44.63,44.63,4.52,Mid Value,At Risk Customers
2720,16053.0,2011-11-07 11:21:00,32,84,1511.95,60.27,70.2,70.2,6.87,High Value,Can't Lose
2721,16054.0,2011-07-17 13:08:00,144,70,783.9,24.91,65.5,65.5,5.94,Mid Value,Can't Lose
2722,16055.0,2011-05-03 09:26:00,220,8,134.8,14.68,10.96,10.96,1.15,Low Value,Lost
2723,16056.0,2011-10-25 15:19:00,44,68,664.85,53.3,64.54,64.54,6.29,Mid Value,Can't Lose
2724,16057.0,2011-11-23 15:23:00,15,121,2263.12,78.42,79.94,79.94,7.97,High Value,Potential Loyalists
2725,16059.0,2011-10-05 09:56:00,65,180,1459.86,42.5,87.92,87.92,8.11,High Value,Potential Loyalists
2726,16062.0,2011-11-30 12:15:00,9,64,1153.62,85.12,63.08,63.08,6.64,High Value,Can't Lose
2727,16063.0,2011-03-24 14:56:00,259,23,335.32,10.67,32.73,32.73,2.94,Low Value,At Risk Customers
2728,16065.0,2010-12-09 13:03:00,364,74,372.09,1.71,66.93,66.93,5.71,Mid Value,Can't Lose
2729,16066.0,2011-11-23 11:54:00,16,102,1521.87,76.96,75.64,75.64,7.58,High Value,Potential Loyalists
2730,16070.0,2011-11-17 15:50:00,21,33,852.15,71.37,43.79,43.79,4.79,Mid Value,At Risk Customers
2731,16071.0,2011-10-26 11:14:00,44,21,326.24,53.3,30.35,30.35,3.38,Low Value,At Risk Customers
2732,16072.0,2011-02-24 14:32:00,287,23,584.32,7.19,32.73,32.73,2.89,Low Value,At Risk Customers
2733,16073.0,2011-02-15 15:41:00,296,1,122.4,6.49,0.84,0.84,0.17,Low Value,Lost
2734,16076.0,2011-12-06 14:59:00,2,129,2234.73,95.88,81.5,81.5,8.37,High Value,Potential Loyalists
2735,16078.0,2011-03-01 09:47:00,283,1,79.2,7.5,0.84,0.84,0.18,Low Value,Lost
2736,16079.0,2011-11-23 12:48:00,16,21,1352.0,76.96,30.35,30.35,3.73,Mid Value,At Risk Customers
2737,16080.0,2011-09-19 10:42:00,81,10,217.16,35.94,14.35,14.35,1.76,Low Value,Lost
2738,16081.0,2011-10-14 13:06:00,55,227,2806.9,47.93,91.4,91.4,8.49,High Value,Potential Loyalists
2739,16083.0,2011-08-31 10:47:00,100,31,1317.62,31.6,42.12,42.12,4.05,Mid Value,At Risk Customers
2740,16084.0,2011-02-13 16:05:00,298,38,436.18,6.3,47.63,47.63,4.14,Mid Value,At Risk Customers
2741,16085.0,2011-11-16 13:24:00,22,167,981.51,69.95,86.76,86.76,8.42,High Value,Potential Loyalists
2742,16086.0,2011-10-11 13:09:00,58,39,1121.39,46.33,48.43,48.43,4.81,Mid Value,At Risk Customers
2743,16091.0,2011-07-08 08:45:00,154,18,315.06,23.71,26.16,26.16,2.58,Low Value,At Risk Customers
2744,16092.0,2011-08-17 10:46:00,114,51,817.86,29.21,56.27,56.27,5.22,Mid Value,Can't Lose
2745,16093.0,2011-08-25 11:09:00,106,1,17.0,30.71,0.84,0.84,0.53,Low Value,Lost
